Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Price,Quantity,Tax5%,Total,Gross,Margin%,Profit
2526,CA-2015-124541,06-04-2015,10-04-2015,Standard Class,TT-21220,Thomas Thornton,Consumer,United States,Houston,Texas,77041,Central,TEC-AC-10002550,Technology,Accessories,Maxell 4.7GB DVD-RW 3/Pack,25.488,2,2.5488,53.5248,50.976,4.761904762,2.427428571
2527,CA-2015-124541,06-04-2015,10-04-2015,Standard Class,TT-21220,Thomas Thornton,Consumer,United States,Houston,Texas,77041,Central,OFF-BI-10004965,Office Supplies,Binders,Ibico Covers for Plastic or Wire Binding Elements,6.9,3,1.035,21.735,20.7,4.761904762,0.985714286
2528,CA-2015-124541,06-04-2015,10-04-2015,Standard Class,TT-21220,Thomas Thornton,Consumer,United States,Houston,Texas,77041,Central,OFF-BI-10004209,Office Supplies,Binders,"Fellowes Twister Kit, Gray/Clear, 3/pkg",9.648,6,2.8944,60.7824,57.888,4.761904762,2.756571429
2529,CA-2015-124541,06-04-2015,10-04-2015,Standard Class,TT-21220,Thomas Thornton,Consumer,United States,Houston,Texas,77041,Central,OFF-PA-10001526,Office Supplies,Paper,Xerox 1949,7.968,2,0.7968,16.7328,15.936,4.761904762,0.758857143
2530,CA-2014-108707,24-10-2014,29-10-2014,Standard Class,DB-12910,Daniel Byrd,Home Office,United States,Fort Lauderdale,Florida,33311,South,OFF-PA-10000788,Office Supplies,Paper,Xerox 210,10.368,2,1.0368,21.7728,20.736,4.761904762,0.987428571
2531,CA-2014-111500,17-08-2014,21-08-2014,Standard Class,DJ-13510,Don Jones,Corporate,United States,Little Rock,Arkansas,72209,South,OFF-PA-10000595,Office Supplies,Paper,Xerox 1929,114.2,5,28.55,599.55,571,4.761904762,27.19047619
2532,CA-2014-111500,17-08-2014,21-08-2014,Standard Class,DJ-13510,Don Jones,Corporate,United States,Little Rock,Arkansas,72209,South,OFF-BI-10000829,Office Supplies,Binders,Avery Non-Stick Binders,17.96,4,3.592,75.432,71.84,4.761904762,3.420952381
2533,CA-2014-111500,17-08-2014,21-08-2014,Standard Class,DJ-13510,Don Jones,Corporate,United States,Little Rock,Arkansas,72209,South,OFF-FA-10002676,Office Supplies,Fasteners,Colored Push Pins,12.67,7,4.4345,93.1245,88.69,4.761904762,4.223333333
2534,CA-2014-111500,17-08-2014,21-08-2014,Standard Class,DJ-13510,Don Jones,Corporate,United States,Little Rock,Arkansas,72209,South,TEC-AC-10000844,Technology,Accessories,Logitech Gaming G510s - Keyboard,339.96,4,67.992,1427.832,1359.84,4.761904762,64.75428572
2535,US-2017-117723,15-08-2017,18-08-2017,Second Class,DL-13495,Dionis Lloyd,Corporate,United States,Philadelphia,Pennsylvania,19120,East,OFF-ST-10004459,Office Supplies,Storage,Tennsco Single-Tier Lockers,1801.632,6,540.4896,11350.2816,10809.792,4.761904762,514.752
2536,CA-2015-143238,06-09-2015,08-09-2015,First Class,LO-17170,Lori Olson,Corporate,United States,La Quinta,California,92253,West,TEC-AC-10003499,Technology,Accessories,Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive,46.32,4,9.264,194.544,185.28,4.761904762,8.822857143
2537,CA-2015-168746,27-01-2015,29-01-2015,Second Class,SV-20365,Seth Vernon,Consumer,United States,Cleveland,Ohio,44105,East,FUR-CH-10000513,Furniture,Chairs,High-Back Leather Manager's Chair,181.986,2,18.1986,382.1706,363.972,4.761904762,17.332
2538,CA-2015-168746,27-01-2015,29-01-2015,Second Class,SV-20365,Seth Vernon,Consumer,United States,Cleveland,Ohio,44105,East,TEC-PH-10000895,Technology,Phones,Polycom VVX 310 VoIP phone,431.976,4,86.3952,1814.2992,1727.904,4.761904762,82.28114286
2539,CA-2015-168746,27-01-2015,29-01-2015,Second Class,SV-20365,Seth Vernon,Consumer,United States,Cleveland,Ohio,44105,East,TEC-PH-10002555,Technology,Phones,Nortel Meridian M5316 Digital phone,155.37,1,7.7685,163.1385,155.37,4.761904762,7.398571429
2540,CA-2015-113404,16-07-2015,16-07-2015,Same Day,EM-13810,Eleni McCrary,Corporate,United States,San Francisco,California,94122,West,FUR-CH-10003312,Furniture,Chairs,Hon 2090 “Pillow Soft” Series Mid Back Swivel/Tilt Chairs,1348.704,6,404.6112,8496.8352,8092.224,4.761904762,385.344
2541,CA-2015-113404,16-07-2015,16-07-2015,Same Day,EM-13810,Eleni McCrary,Corporate,United States,San Francisco,California,94122,West,FUR-CH-10004086,Furniture,Chairs,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,700.152,3,105.0228,2205.4788,2100.456,4.761904762,100.0217143
2542,CA-2016-144792,30-04-2016,04-05-2016,Standard Class,KD-16615,Ken Dana,Corporate,United States,Scottsdale,Arizona,85254,West,FUR-FU-10002759,Furniture,Furnishings,12-1/2 Diameter Round Wall Clock,111.888,7,39.1608,822.3768,783.216,4.761904762,37.296
2543,CA-2014-164385,26-09-2014,01-10-2014,Second Class,NB-18580,Nicole Brennan,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-AP-10002191,Office Supplies,Appliances,Belkin 8 Outlet SurgeMaster II Gold Surge Protector,143.952,3,21.5928,453.4488,431.856,4.761904762,20.56457143
2544,US-2016-114174,08-09-2016,14-09-2016,Standard Class,AP-10720,Anne Pryor,Home Office,United States,Malden,Massachusetts,2148,East,FUR-BO-10003450,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Dark Cherry Finish",173.94,3,26.091,547.911,521.82,4.761904762,24.84857143
2545,US-2016-114174,08-09-2016,14-09-2016,Standard Class,AP-10720,Anne Pryor,Home Office,United States,Malden,Massachusetts,2148,East,OFF-LA-10000248,Office Supplies,Labels,Avery 52,14.76,4,2.952,61.992,59.04,4.761904762,2.811428571
2546,CA-2017-108070,16-04-2017,20-04-2017,Standard Class,JE-15745,Joel Eaton,Consumer,United States,San Jose,California,95123,West,OFF-ST-10004804,Office Supplies,Storage,"Belkin 19"" Vented Equipment Shelf, Black",205.92,4,41.184,864.864,823.68,4.761904762,39.22285714
2547,CA-2017-108070,16-04-2017,20-04-2017,Standard Class,JE-15745,Joel Eaton,Consumer,United States,San Jose,California,95123,West,FUR-BO-10001337,Furniture,Bookcases,O'Sullivan Living Dimensions 2-Shelf Bookcases,102.833,1,5.14165,107.97465,102.833,4.761904762,4.896809524
2548,US-2015-128090,16-08-2015,22-08-2015,Standard Class,JM-15865,John Murray,Consumer,United States,Phoenix,Arizona,85023,West,OFF-AR-10002255,Office Supplies,Art,Newell 346,2.304,1,0.1152,2.4192,2.304,4.761904762,0.109714286
2549,US-2015-128090,16-08-2015,22-08-2015,Standard Class,JM-15865,John Murray,Consumer,United States,Phoenix,Arizona,85023,West,TEC-PH-10002624,Technology,Phones,Samsung Galaxy S4 Mini,1879.96,5,469.99,9869.79,9399.8,4.761904762,447.6095238
2550,US-2015-128090,16-08-2015,22-08-2015,Standard Class,JM-15865,John Murray,Consumer,United States,Phoenix,Arizona,85023,West,OFF-PA-10001878,Office Supplies,Paper,Xerox 1891,313.024,8,125.2096,2629.4016,2504.192,4.761904762,119.2472381
2551,US-2015-128090,16-08-2015,22-08-2015,Standard Class,JM-15865,John Murray,Consumer,United States,Phoenix,Arizona,85023,West,OFF-LA-10000452,Office Supplies,Labels,Avery 488,5.04,2,0.504,10.584,10.08,4.761904762,0.48
2552,CA-2017-101042,19-11-2017,23-11-2017,Standard Class,AB-10105,Adrian Barton,Consumer,United States,Henderson,Kentucky,42420,South,FUR-FU-10004665,Furniture,Furnishings,"3M Polarizing Task Lamp with Clamp Arm, Light Gray",821.88,6,246.564,5177.844,4931.28,4.761904762,234.8228571
2553,CA-2017-101042,19-11-2017,23-11-2017,Standard Class,AB-10105,Adrian Barton,Consumer,United States,Henderson,Kentucky,42420,South,OFF-BI-10000088,Office Supplies,Binders,GBC Imprintable Covers,21.96,2,2.196,46.116,43.92,4.761904762,2.091428571
2554,CA-2016-155439,14-09-2016,18-09-2016,Standard Class,PN-18775,Parhena Norris,Home Office,United States,Columbia,South Carolina,29203,South,OFF-PA-10000029,Office Supplies,Paper,Xerox 224,25.92,4,5.184,108.864,103.68,4.761904762,4.937142857
2555,CA-2016-118626,15-08-2016,20-08-2016,Standard Class,JC-15775,John Castell,Consumer,United States,Tallahassee,Florida,32303,South,TEC-PH-10000369,Technology,Phones,HTC One Mini,705.544,7,246.9404,5185.7484,4938.808,4.761904762,235.1813333
2556,CA-2015-111458,26-09-2015,30-09-2015,Standard Class,PF-19165,Philip Fox,Consumer,United States,New York City,New York,10035,East,TEC-AC-10001590,Technology,Accessories,Dell Slim USB Multimedia Keyboard,50,2,5,105,100,4.761904762,4.761904762
2557,US-2016-126844,08-10-2016,14-10-2016,Standard Class,BW-11110,Bart Watters,Corporate,United States,Houston,Texas,77070,Central,FUR-FU-10004909,Furniture,Furnishings,Contemporary Wood/Metal Frame,51.712,8,20.6848,434.3808,413.696,4.761904762,19.69980952
2558,US-2015-112508,24-03-2015,30-03-2015,Standard Class,BP-11185,Ben Peterman,Corporate,United States,Coral Springs,Florida,33065,South,OFF-AP-10002287,Office Supplies,Appliances,"Eureka Sanitaire  Multi-Pro Heavy-Duty Upright, Disposable Bags",6.992,2,0.6992,14.6832,13.984,4.761904762,0.665904762
2559,CA-2015-147788,31-05-2015,04-06-2015,Standard Class,TM-21010,Tamara Manning,Consumer,United States,Orem,Utah,84057,West,FUR-BO-10004357,Furniture,Bookcases,O'Sullivan Living Dimensions 3-Shelf Bookcases,1406.86,7,492.401,10340.421,9848.02,4.761904762,468.9533333
2560,CA-2015-147788,31-05-2015,04-06-2015,Standard Class,TM-21010,Tamara Manning,Consumer,United States,Orem,Utah,84057,West,OFF-LA-10003766,Office Supplies,Labels,Self-Adhesive Removable Labels,15.75,5,3.9375,82.6875,78.75,4.761904762,3.75
2561,CA-2015-147788,31-05-2015,04-06-2015,Standard Class,TM-21010,Tamara Manning,Consumer,United States,Orem,Utah,84057,West,OFF-ST-10000046,Office Supplies,Storage,Fellowes Super Stor/Drawer Files,323.1,2,32.31,678.51,646.2,4.761904762,30.77142857
2562,CA-2015-144288,25-12-2015,31-12-2015,Standard Class,MB-17305,Maria Bertelson,Consumer,United States,Nashville,Tennessee,37211,South,OFF-LA-10003190,Office Supplies,Labels,Avery 474,9.216,4,1.8432,38.7072,36.864,4.761904762,1.755428571
2563,CA-2015-144288,25-12-2015,31-12-2015,Standard Class,MB-17305,Maria Bertelson,Consumer,United States,Nashville,Tennessee,37211,South,OFF-PA-10002787,Office Supplies,Paper,Xerox 227,10.368,2,1.0368,21.7728,20.736,4.761904762,0.987428571
2564,CA-2015-110632,17-03-2015,22-03-2015,Second Class,HR-14830,Harold Ryan,Corporate,United States,New York City,New York,10009,East,TEC-AC-10000387,Technology,Accessories,KeyTronic KT800P2 - Keyboard - Black,15.02,1,0.751,15.771,15.02,4.761904762,0.715238095
2565,CA-2015-110632,17-03-2015,22-03-2015,Second Class,HR-14830,Harold Ryan,Corporate,United States,New York City,New York,10009,East,OFF-ST-10001291,Office Supplies,Storage,"Tenex Personal Self-Stacking Standard File Box, Black/Gray",33.82,2,3.382,71.022,67.64,4.761904762,3.220952381
2566,CA-2017-109589,21-12-2017,24-12-2017,First Class,BD-11635,Brian Derr,Consumer,United States,Bowling Green,Kentucky,42104,South,TEC-AC-10003116,Technology,Accessories,Memorex Froggy Flash Drive 8 GB,71,4,14.2,298.2,284,4.761904762,13.52380952
2567,CA-2017-123967,01-11-2017,03-11-2017,Second Class,SF-20200,Sarah Foster,Consumer,United States,Bellingham,Washington,98226,West,OFF-BI-10001308,Office Supplies,Binders,GBC Standard Plastic Binding Systems' Combs,25.12,5,6.28,131.88,125.6,4.761904762,5.980952381
2568,CA-2017-123967,01-11-2017,03-11-2017,Second Class,SF-20200,Sarah Foster,Consumer,United States,Bellingham,Washington,98226,West,FUR-TA-10003954,Furniture,Tables,Hon 94000 Series Round Tables,2665.62,9,1199.529,25190.109,23990.58,4.761904762,1142.408571
2569,CA-2017-148929,07-09-2017,11-09-2017,Standard Class,SP-20620,Stefania Perrino,Corporate,United States,New York City,New York,10011,East,OFF-ST-10003282,Office Supplies,Storage,"Advantus 10-Drawer Portable Organizer, Chrome Metal Frame, Smoke Drawers",478.08,8,191.232,4015.872,3824.64,4.761904762,182.1257143
2570,CA-2017-134404,27-12-2017,27-12-2017,Same Day,DR-12880,Dan Reichenbach,Corporate,United States,Newark,Ohio,43055,East,TEC-PH-10000576,Technology,Phones,AT&T 1080 Corded phone,164.388,2,16.4388,345.2148,328.776,4.761904762,15.656
2571,CA-2017-134404,27-12-2017,27-12-2017,Same Day,DR-12880,Dan Reichenbach,Corporate,United States,Newark,Ohio,43055,East,OFF-AR-10004441,Office Supplies,Art,BIC Brite Liner Highlighters,13.248,4,2.6496,55.6416,52.992,4.761904762,2.523428571
2572,CA-2017-109778,16-07-2017,21-07-2017,Standard Class,VM-21685,Valerie Mitchum,Home Office,United States,Woodstock,Illinois,60098,Central,OFF-AR-10003759,Office Supplies,Art,"Crayola Anti Dust Chalk, 12/Pack",2.912,2,0.2912,6.1152,5.824,4.761904762,0.277333333
2573,CA-2016-155845,12-08-2016,15-08-2016,Second Class,CM-12235,Chris McAfee,Consumer,United States,Carrollton,Texas,75007,Central,TEC-AC-10004145,Technology,Accessories,Logitech diNovo Edge Keyboard,1399.944,7,489.9804,10289.5884,9799.608,4.761904762,466.648
2574,CA-2017-145128,09-07-2017,14-07-2017,Standard Class,SM-20320,Sean Miller,Home Office,United States,Lafayette,Indiana,47905,Central,FUR-FU-10000293,Furniture,Furnishings,Eldon Antistatic Chair Mats for Low to Medium Pile Carpets,526.45,5,131.6125,2763.8625,2632.25,4.761904762,125.3452381
2575,CA-2014-129091,22-11-2014,27-11-2014,Standard Class,RA-19885,Ruben Ausman,Corporate,United States,Columbus,Georgia,31907,South,OFF-EN-10004955,Office Supplies,Envelopes,Fashion Color Clasp Envelopes,16.23,3,2.4345,51.1245,48.69,4.761904762,2.318571429
2576,CA-2014-129091,22-11-2014,27-11-2014,Standard Class,RA-19885,Ruben Ausman,Corporate,United States,Columbus,Georgia,31907,South,OFF-BI-10001071,Office Supplies,Binders,GBC ProClick Punch Binding System,319.9,5,79.975,1679.475,1599.5,4.761904762,76.16666667
2577,CA-2014-129091,22-11-2014,27-11-2014,Standard Class,RA-19885,Ruben Ausman,Corporate,United States,Columbus,Georgia,31907,South,OFF-EN-10001990,Office Supplies,Envelopes,Staple envelope,11.36,2,1.136,23.856,22.72,4.761904762,1.081904762
2578,CA-2014-129091,22-11-2014,27-11-2014,Standard Class,RA-19885,Ruben Ausman,Corporate,United States,Columbus,Georgia,31907,South,OFF-AP-10002734,Office Supplies,Appliances,Holmes Harmony HEPA Air Purifier for 17 x 20 Room,675.12,3,101.268,2126.628,2025.36,4.761904762,96.44571429
2579,US-2014-155502,26-01-2014,31-01-2014,Standard Class,SD-20485,Shirley Daniels,Home Office,United States,Alexandria,Virginia,22304,South,FUR-FU-10004587,Furniture,Furnishings,"GE General Use Halogen Bulbs, 100 Watts, 1 Bulb per Pack",62.82,3,9.423,197.883,188.46,4.761904762,8.974285714
2580,US-2014-155502,26-01-2014,31-01-2014,Standard Class,SD-20485,Shirley Daniels,Home Office,United States,Alexandria,Virginia,22304,South,OFF-ST-10004337,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, 72h",489.92,8,195.968,4115.328,3919.36,4.761904762,186.6361905
2581,US-2014-155502,26-01-2014,31-01-2014,Standard Class,SD-20485,Shirley Daniels,Home Office,United States,Alexandria,Virginia,22304,South,OFF-PA-10003072,Office Supplies,Paper,"Eureka Recycled Copy Paper 8 1/2"" x 11"", Ream",19.44,3,2.916,61.236,58.32,4.761904762,2.777142857
2582,US-2014-155502,26-01-2014,31-01-2014,Standard Class,SD-20485,Shirley Daniels,Home Office,United States,Alexandria,Virginia,22304,South,OFF-PA-10000380,Office Supplies,Paper,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",16.68,2,1.668,35.028,33.36,4.761904762,1.588571429
2583,US-2014-155502,26-01-2014,31-01-2014,Standard Class,SD-20485,Shirley Daniels,Home Office,United States,Alexandria,Virginia,22304,South,TEC-PH-10004833,Technology,Phones,Macally Suction Cup Mount,155.35,13,100.9775,2120.5275,2019.55,4.761904762,96.16904762
2584,US-2014-155502,26-01-2014,31-01-2014,Standard Class,SD-20485,Shirley Daniels,Home Office,United States,Alexandria,Virginia,22304,South,FUR-FU-10001847,Furniture,Furnishings,Eldon Image Series Black Desk Accessories,12.42,3,1.863,39.123,37.26,4.761904762,1.774285714
2585,US-2014-155502,26-01-2014,31-01-2014,Standard Class,SD-20485,Shirley Daniels,Home Office,United States,Alexandria,Virginia,22304,South,TEC-PH-10002103,Technology,Phones,Jabra SPEAK 410,187.98,2,18.798,394.758,375.96,4.761904762,17.90285714
2586,CA-2015-121041,03-11-2015,10-11-2015,Standard Class,CS-12250,Chris Selesnick,Corporate,United States,Haltom City,Texas,76117,Central,OFF-EN-10001137,Office Supplies,Envelopes,"#10 Gummed Flap White Envelopes, 100/Box",6.608,2,0.6608,13.8768,13.216,4.761904762,0.629333333
2587,CA-2017-131695,30-06-2017,06-07-2017,Standard Class,RA-19285,Ralph Arnett,Consumer,United States,New York City,New York,10024,East,OFF-ST-10001476,Office Supplies,Storage,Steel Personal Filing/Posting Tote,248.57,7,86.9995,1826.9895,1739.99,4.761904762,82.85666667
2588,CA-2017-131695,30-06-2017,06-07-2017,Standard Class,RA-19285,Ralph Arnett,Consumer,United States,New York City,New York,10024,East,FUR-FU-10002045,Furniture,Furnishings,"Executive Impressions 14""",22.23,1,1.1115,23.3415,22.23,4.761904762,1.058571429
2589,CA-2016-137729,05-05-2016,09-05-2016,Standard Class,BF-11005,Barry Franz,Home Office,United States,Los Angeles,California,90004,West,OFF-ST-10001505,Office Supplies,Storage,"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H",5.98,1,0.299,6.279,5.98,4.761904762,0.284761905
2590,CA-2016-137729,05-05-2016,09-05-2016,Standard Class,BF-11005,Barry Franz,Home Office,United States,Los Angeles,California,90004,West,TEC-PH-10001433,Technology,Phones,Cisco Small Business SPA 502G VoIP phone,246.168,3,36.9252,775.4292,738.504,4.761904762,35.16685714
2591,US-2016-115455,08-09-2016,14-09-2016,Standard Class,SE-20110,Sanjit Engle,Consumer,United States,Wheeling,Illinois,60090,Central,FUR-FU-10004671,Furniture,Furnishings,"Executive Impressions 12"" Wall Clock",14.136,2,1.4136,29.6856,28.272,4.761904762,1.346285714
2592,US-2016-115455,08-09-2016,14-09-2016,Standard Class,SE-20110,Sanjit Engle,Consumer,United States,Wheeling,Illinois,60090,Central,FUR-TA-10003569,Furniture,Tables,Bretford CR8500 Series Meeting Room Furniture,601.47,3,90.2205,1894.6305,1804.41,4.761904762,85.92428572
2593,CA-2017-128300,24-11-2017,26-11-2017,Second Class,RS-19765,Roland Schwarz,Corporate,United States,Summerville,South Carolina,29483,South,TEC-PH-10002807,Technology,Phones,Motorla HX550 Universal Bluetooth Headset,79.1,2,7.91,166.11,158.2,4.761904762,7.533333333
2594,CA-2017-128300,24-11-2017,26-11-2017,Second Class,RS-19765,Roland Schwarz,Corporate,United States,Summerville,South Carolina,29483,South,OFF-BI-10001597,Office Supplies,Binders,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",327.84,8,131.136,2753.856,2622.72,4.761904762,124.8914286
2595,CA-2017-149048,13-05-2017,17-05-2017,Standard Class,BM-11650,Brian Moss,Corporate,United States,Columbus,Indiana,47201,Central,OFF-EN-10003296,Office Supplies,Envelopes,Tyvek Side-Opening Peel & Seel Expanding Envelopes,180.96,2,18.096,380.016,361.92,4.761904762,17.23428571
2596,CA-2017-149048,13-05-2017,17-05-2017,Standard Class,BM-11650,Brian Moss,Corporate,United States,Columbus,Indiana,47201,Central,OFF-BI-10004632,Office Supplies,Binders,Ibico Hi-Tech Manual Binding System,914.97,3,137.2455,2882.1555,2744.91,4.761904762,130.71
2597,CA-2017-149048,13-05-2017,17-05-2017,Standard Class,BM-11650,Brian Moss,Corporate,United States,Columbus,Indiana,47201,Central,TEC-PH-10002310,Technology,Phones,Plantronics Calisto P620-M USB Wireless Speakerphone System,587.97,3,88.1955,1852.1055,1763.91,4.761904762,83.99571429
